-----------------------------------------------------------------------------------------
---  TAG: Peso003
---  Date: 2020/05/07 16:33:00 - 2020/05/14 16:33:00
---  TimeZone: (UTC+01:00)
-----------------------------------------------------------------------------------------

DATE;VALUE;STATE;STATE DETAIL
14/05/2020 10:51:48.428;13980;0;
14/05/2020 10:51:49.434;13980;0;
14/05/2020 10:51:50.440;13980;0;
14/05/2020 10:51:51.441;13980;0;
14/05/2020 10:51:52.448;13980;0;
14/05/2020 10:51:53.455;13980;0;
14/05/2020 10:51:54.459;13980;0;
14/05/2020 10:51:55.464;13980;0;
14/05/2020 10:51:56.470;13980;0;
14/05/2020 10:51:57.472;13980;0;
14/05/2020 10:51:58.478;13980;0;
14/05/2020 10:51:59.479;13980;0;
14/05/2020 10:52:00.486;13980;0;
14/05/2020 10:52:01.487;13980;0;
14/05/2020 10:52:02.494;13980;0;
14/05/2020 10:52:03.495;13980;0;
14/05/2020 10:52:04.501;13980;0;
14/05/2020 10:52:05.503;13980;0;
14/05/2020 10:52:06.510;13980;0;
14/05/2020 10:52:07.515;13980;0;
14/05/2020 10:52:08.519;13980;0;
14/05/2020 10:52:09.525;13980;0;
14/05/2020 10:52:10.531;13980;0;
14/05/2020 10:52:11.537;13980;0;
14/05/2020 10:52:12.539;13980;0;
14/05/2020 10:52:13.545;13980;0;
14/05/2020 10:52:14.549;13980;0;
14/05/2020 10:52:15.554;13980;0;
14/05/2020 10:52:16.555;13980;0;
14/05/2020 10:52:17.561;13980;0;
14/05/2020 10:52:18.568;13980;0;
14/05/2020 10:52:19.575;13980;0;
14/05/2020 10:52:20.581;13980;0;
14/05/2020 10:52:21.583;13980;0;
14/05/2020 10:52:22.585;13980;0;
14/05/2020 10:52:23.591;13980;0;
14/05/2020 10:52:24.598;13980;0;
14/05/2020 10:52:25.604;13980;0;
14/05/2020 10:52:26.611;13980;0;
14/05/2020 10:52:27.612;13980;0;
14/05/2020 10:52:28.613;13980;0;
14/05/2020 10:52:29.619;13980;0;
14/05/2020 10:52:30.621;13980;0;
14/05/2020 10:52:31.628;13980;0;
14/05/2020 10:52:32.629;13980;0;
14/05/2020 10:52:33.631;13980;0;
14/05/2020 10:52:34.635;13980;0;
14/05/2020 10:52:35.638;13980;0;
14/05/2020 10:52:36.640;13980;0;
14/05/2020 10:52:37.647;13980;0;
14/05/2020 10:52:38.653;13980;0;
14/05/2020 10:52:39.661;13980;0;
14/05/2020 10:52:40.667;13980;0;
14/05/2020 10:52:41.672;13980;0;
14/05/2020 10:52:42.675;13980;0;
14/05/2020 10:52:43.682;13980;0;
14/05/2020 10:52:44.684;13980;0;
14/05/2020 10:52:45.690;13980;0;
14/05/2020 10:52:46.697;13980;0;
14/05/2020 10:52:47.702;13980;0;
14/05/2020 10:52:48.709;13980;0;
14/05/2020 10:52:49.715;13980;0;
14/05/2020 10:52:50.717;13980;0;
14/05/2020 10:52:51.719;13980;0;
14/05/2020 10:52:52.726;13980;0;
14/05/2020 10:52:53.732;13980;0;
14/05/2020 10:52:54.734;13980;0;
14/05/2020 10:52:55.740;13980;0;
14/05/2020 10:52:56.745;13980;0;
14/05/2020 10:52:57.750;13980;0;
14/05/2020 10:52:58.752;13980;0;
14/05/2020 10:52:59.756;13980;0;
14/05/2020 10:53:00.763;13980;0;
14/05/2020 10:53:01.764;13980;0;
14/05/2020 10:53:02.766;13980;0;
14/05/2020 10:53:03.772;13980;0;
14/05/2020 10:53:04.773;13980;0;
14/05/2020 10:53:05.779;13980;0;
14/05/2020 10:53:06.787;13980;0;
14/05/2020 10:53:07.793;13980;0;
14/05/2020 10:53:08.799;13980;0;
14/05/2020 10:53:09.805;13980;0;
14/05/2020 10:53:10.813;13980;0;
14/05/2020 10:53:11.815;13980;0;
14/05/2020 10:53:12.821;13980;0;
14/05/2020 10:53:13.827;13980;0;
14/05/2020 10:53:14.829;13980;0;
14/05/2020 10:53:15.836;13980;0;
14/05/2020 10:53:16.843;13980;0;
14/05/2020 10:53:17.848;13980;0;
14/05/2020 10:53:18.854;13980;0;
14/05/2020 10:53:19.862;13980;0;
14/05/2020 10:53:20.869;13980;0;
14/05/2020 10:53:21.875;13980;0;
14/05/2020 10:53:22.881;13980;0;
14/05/2020 10:53:23.883;13980;0;
14/05/2020 10:53:24.889;13980;0;
14/05/2020 10:53:25.891;13980;0;
14/05/2020 10:53:26.892;13980;0;
14/05/2020 10:53:27.899;13980;0;
14/05/2020 10:53:28.901;13980;0;
14/05/2020 10:53:29.907;13980;0;
14/05/2020 10:53:30.913;13980;0;
14/05/2020 10:53:31.916;13980;0;
14/05/2020 10:53:32.918;13980;0;
14/05/2020 10:53:33.923;13980;0;
14/05/2020 10:53:34.930;13980;0;
14/05/2020 10:53:35.936;13980;0;
14/05/2020 10:53:36.943;13980;0;
14/05/2020 10:53:37.949;13980;0;
14/05/2020 10:53:38.954;13980;0;
14/05/2020 10:53:39.957;13980;0;
14/05/2020 10:53:40.964;13980;0;
14/05/2020 10:53:41.971;13980;0;
14/05/2020 10:53:42.978;13980;0;
14/05/2020 10:53:43.984;13980;0;
14/05/2020 10:53:44.991;13980;0;
14/05/2020 10:53:45.997;13980;0;
14/05/2020 10:53:47.005;13980;0;
14/05/2020 10:53:48.011;13980;0;
14/05/2020 10:53:49.017;13980;0;
14/05/2020 10:53:50.023;13980;0;
14/05/2020 10:53:51.029;13980;0;
14/05/2020 10:53:52.032;13980;0;
14/05/2020 10:53:53.037;13980;0;
14/05/2020 10:53:54.040;13980;0;
14/05/2020 10:53:55.044;13980;0;
14/05/2020 10:53:56.053;13980;0;
14/05/2020 10:53:57.060;13980;0;
14/05/2020 10:53:58.067;13980;0;
14/05/2020 10:53:59.072;13980;0;
14/05/2020 10:54:00.078;13980;0;
14/05/2020 10:54:01.085;13980;0;
14/05/2020 10:54:02.088;13980;0;
14/05/2020 10:54:03.090;13980;0;
14/05/2020 10:54:04.095;13980;0;
14/05/2020 10:54:05.100;13980;0;
14/05/2020 10:54:06.103;13980;0;
14/05/2020 10:54:07.105;13980;0;
14/05/2020 10:54:08.110;13980;0;
14/05/2020 10:54:09.113;13980;0;
14/05/2020 10:54:10.115;13980;0;
14/05/2020 10:54:11.120;13980;0;
14/05/2020 10:54:12.127;13980;0;
14/05/2020 10:54:13.131;13980;0;
14/05/2020 10:54:14.147;13980;0;
14/05/2020 10:54:15.151;13980;0;
14/05/2020 10:54:16.167;13980;0;
14/05/2020 10:54:17.171;13980;0;
14/05/2020 10:54:18.187;13980;0;
14/05/2020 10:54:19.195;13980;0;
14/05/2020 10:54:20.202;13980;0;
14/05/2020 10:54:21.208;13980;0;
14/05/2020 10:54:22.215;13980;0;
14/05/2020 10:54:23.219;13980;0;
14/05/2020 10:54:24.223;13980;0;
14/05/2020 10:54:25.225;13980;0;
14/05/2020 10:54:26.230;13980;0;
14/05/2020 10:54:27.237;13980;0;
14/05/2020 10:54:28.244;13980;0;
14/05/2020 10:54:29.250;13980;0;
14/05/2020 10:54:30.252;13980;0;
14/05/2020 10:54:31.253;13980;0;
14/05/2020 10:54:32.255;13980;0;
14/05/2020 10:54:33.261;13980;0;
14/05/2020 10:54:34.269;13980;0;
14/05/2020 10:54:35.275;13980;0;
14/05/2020 10:54:36.281;13980;0;
14/05/2020 10:54:37.288;13980;0;
14/05/2020 10:54:38.293;13980;0;
14/05/2020 10:54:39.295;13980;0;
14/05/2020 10:54:40.298;13980;0;
14/05/2020 10:54:41.304;13980;0;
14/05/2020 10:54:42.309;13980;0;
14/05/2020 10:54:43.310;13980;0;
14/05/2020 10:54:44.313;13980;0;
14/05/2020 10:54:45.319;13980;0;
14/05/2020 10:54:46.326;13980;0;
14/05/2020 10:54:47.332;13980;0;
14/05/2020 10:54:48.334;13980;0;
14/05/2020 10:54:49.336;13980;0;
14/05/2020 10:54:50.342;13980;0;
14/05/2020 10:54:51.348;13980;0;
14/05/2020 10:54:52.350;13980;0;
14/05/2020 10:54:53.352;13980;0;
14/05/2020 10:54:54.357;13980;0;
14/05/2020 10:54:55.359;13980;0;
14/05/2020 10:54:56.361;13980;0;
14/05/2020 10:54:57.368;13980;0;
14/05/2020 10:54:58.372;13980;0;
14/05/2020 10:54:59.375;13980;0;
14/05/2020 10:55:00.382;13980;0;
14/05/2020 10:55:01.389;13980;0;
14/05/2020 10:55:02.396;13980;0;
14/05/2020 10:55:03.403;13980;0;
14/05/2020 10:55:04.409;13980;0;
14/05/2020 10:55:05.411;13980;0;
14/05/2020 10:55:06.417;13980;0;
14/05/2020 10:55:07.423;13980;0;
14/05/2020 10:55:08.429;13980;0;
14/05/2020 10:55:09.436;13980;0;
14/05/2020 10:55:10.440;13980;0;
14/05/2020 10:55:11.444;13980;0;
14/05/2020 10:55:12.450;13980;0;
14/05/2020 10:55:13.453;13980;0;
14/05/2020 10:55:14.459;13980;0;
14/05/2020 10:55:15.464;13980;0;
14/05/2020 10:55:16.467;13980;0;
14/05/2020 10:55:17.474;13980;0;
14/05/2020 10:55:18.477;13980;0;
14/05/2020 10:55:19.482;13980;0;
14/05/2020 10:55:20.489;13980;0;
14/05/2020 10:55:21.491;13980;0;
14/05/2020 10:55:22.494;13980;0;
14/05/2020 10:55:23.504;13980;0;
14/05/2020 10:55:24.510;13980;0;
14/05/2020 10:55:25.516;13980;0;
14/05/2020 10:55:26.523;13980;0;
14/05/2020 10:55:27.530;13980;0;
14/05/2020 10:55:28.531;14060;0;
14/05/2020 10:55:29.537;14080;0;
14/05/2020 10:55:30.544;14080;0;
14/05/2020 10:55:31.546;14080;0;
14/05/2020 10:55:32.553;14060;0;
14/05/2020 10:55:33.559;14060;0;
14/05/2020 10:55:34.565;14060;0;
14/05/2020 10:55:35.572;14060;0;
14/05/2020 10:55:36.578;14060;0;
14/05/2020 10:55:37.585;8820;0;
14/05/2020 10:55:38.592;8540;0;
14/05/2020 10:55:39.598;8560;0;
14/05/2020 10:55:40.606;7460;0;
14/05/2020 10:55:41.611;4240;0;
14/05/2020 10:55:42.616;4240;0;
14/05/2020 10:55:43.620;1280;0;
14/05/2020 10:55:44.627;0;0;
14/05/2020 10:55:49.645;6200;0;
14/05/2020 10:55:50.646;7020;0;
14/05/2020 10:55:51.662;6940;0;
14/05/2020 10:55:52.664;6960;0;
14/05/2020 10:55:53.671;16580;0;
14/05/2020 10:55:54.676;17540;0;
14/05/2020 10:55:55.682;17660;0;
14/05/2020 10:55:56.685;17720;0;
14/05/2020 10:55:57.689;17600;0;
14/05/2020 10:55:58.693;23340;0;
14/05/2020 10:55:59.697;28360;0;
14/05/2020 10:56:00.701;30560;0;
14/05/2020 10:56:01.708;35220;0;
14/05/2020 10:56:02.712;35300;0;
14/05/2020 10:56:03.713;35300;0;
14/05/2020 10:56:04.717;35240;0;
14/05/2020 10:56:05.723;35280;0;
14/05/2020 10:56:06.725;35260;0;
14/05/2020 10:56:07.731;35260;0;
14/05/2020 10:56:08.738;35260;0;
14/05/2020 10:56:09.742;35260;0;
14/05/2020 10:56:10.746;35240;0;
14/05/2020 10:56:11.752;35240;0;
14/05/2020 10:56:12.760;35140;0;
14/05/2020 10:56:13.766;35200;0;
14/05/2020 10:56:14.773;35200;0;
14/05/2020 10:56:15.779;35120;0;
14/05/2020 10:56:16.780;35100;0;
14/05/2020 10:56:17.787;35100;0;
14/05/2020 10:56:18.794;35100;0;
14/05/2020 10:56:19.801;35100;0;
14/05/2020 10:56:20.807;35100;0;
14/05/2020 10:56:21.813;35100;0;
14/05/2020 10:56:22.817;35100;0;
14/05/2020 10:56:23.822;35100;0;
14/05/2020 10:56:24.829;35100;0;
14/05/2020 10:56:25.832;35100;0;
14/05/2020 10:56:26.833;35100;0;
14/05/2020 10:56:27.838;35100;0;
14/05/2020 10:56:28.854;35100;0;
14/05/2020 10:56:29.856;35100;0;
14/05/2020 10:56:30.861;35100;0;
14/05/2020 10:56:31.869;35100;0;
14/05/2020 10:56:32.871;35100;0;
14/05/2020 10:56:33.873;35100;0;
14/05/2020 10:56:34.879;35100;0;
14/05/2020 10:56:35.885;35100;0;
14/05/2020 10:56:36.892;35120;0;
14/05/2020 10:56:37.898;35120;0;
14/05/2020 10:56:38.906;35120;0;
14/05/2020 10:56:39.907;35120;0;
14/05/2020 10:56:40.914;35120;0;
14/05/2020 10:56:41.920;35120;0;
14/05/2020 10:56:42.923;35120;0;
14/05/2020 10:56:43.927;35120;0;
14/05/2020 10:56:44.929;35120;0;
14/05/2020 10:56:45.934;35100;0;
14/05/2020 10:56:46.935;35100;0;
14/05/2020 10:56:47.939;35100;0;
14/05/2020 10:56:48.940;35100;0;
14/05/2020 10:56:49.942;35100;0;
14/05/2020 10:56:50.948;35100;0;
14/05/2020 10:56:51.950;35100;0;
14/05/2020 10:56:52.954;35100;0;
14/05/2020 10:56:53.970;35100;0;
14/05/2020 10:56:54.985;35100;0;
14/05/2020 10:56:56.001;35100;0;
14/05/2020 10:56:57.017;35100;0;
14/05/2020 10:56:58.032;35100;0;
14/05/2020 10:56:59.038;35100;0;
14/05/2020 10:57:00.044;35100;0;
14/05/2020 10:57:01.045;35100;0;
14/05/2020 10:57:02.052;35100;0;
14/05/2020 10:57:03.059;35100;0;
14/05/2020 10:57:04.059;35100;0;
14/05/2020 10:57:05.062;35100;0;
14/05/2020 10:57:06.068;35100;0;
14/05/2020 10:57:07.070;35100;0;
14/05/2020 10:57:08.077;35100;0;
14/05/2020 10:57:09.079;35100;0;
14/05/2020 10:57:10.095;35100;0;
14/05/2020 10:57:11.097;35100;0;
14/05/2020 10:57:12.099;35100;0;
14/05/2020 10:57:13.104;35100;0;
14/05/2020 10:57:14.107;35100;0;
14/05/2020 10:57:15.111;35100;0;
14/05/2020 10:57:16.113;35100;0;
14/05/2020 10:57:17.114;35100;0;
14/05/2020 10:57:18.121;35100;0;
14/05/2020 10:57:19.127;35100;0;
14/05/2020 10:57:20.130;35100;0;
14/05/2020 10:57:21.136;35100;0;
14/05/2020 10:57:22.143;35100;0;
14/05/2020 10:57:23.149;35100;0;
14/05/2020 10:57:24.155;35100;0;
14/05/2020 10:57:25.163;35100;0;
14/05/2020 10:57:26.166;35100;0;
14/05/2020 10:57:27.168;35100;0;
14/05/2020 10:57:28.183;35100;0;
14/05/2020 10:57:29.200;35100;0;
14/05/2020 10:57:30.205;35100;0;
14/05/2020 10:57:31.208;35100;0;
14/05/2020 10:57:32.215;35100;0;
14/05/2020 10:57:33.220;35100;0;
14/05/2020 10:57:34.222;35100;0;
14/05/2020 10:57:35.225;35100;0;
14/05/2020 10:57:36.230;35100;0;
14/05/2020 10:57:37.246;35100;0;
14/05/2020 10:57:38.249;35100;0;
14/05/2020 10:57:39.256;35100;0;
14/05/2020 10:57:40.257;35100;0;
14/05/2020 10:57:41.264;35100;0;
14/05/2020 10:57:42.267;35100;0;
14/05/2020 10:57:43.271;35100;0;
14/05/2020 10:57:44.276;35100;0;
14/05/2020 10:57:45.279;35100;0;
14/05/2020 10:57:46.282;35100;0;
14/05/2020 10:57:47.288;35100;0;
14/05/2020 10:57:48.294;35100;0;
14/05/2020 10:57:49.299;35100;0;
14/05/2020 10:57:50.302;35100;0;
14/05/2020 10:57:51.309;35100;0;
14/05/2020 10:57:52.316;35100;0;
14/05/2020 10:57:53.322;35100;0;
14/05/2020 10:57:54.327;35100;0;
14/05/2020 10:57:55.329;35100;0;
14/05/2020 10:57:56.337;35100;0;
14/05/2020 10:57:57.343;35100;0;
14/05/2020 10:57:58.349;35100;0;
14/05/2020 10:57:59.351;35100;0;
14/05/2020 10:58:00.358;35100;0;
14/05/2020 10:58:01.364;35100;0;
14/05/2020 10:58:02.370;35100;0;
14/05/2020 10:58:03.372;35100;0;
14/05/2020 10:58:04.378;35100;0;
14/05/2020 10:58:05.381;35100;0;
14/05/2020 10:58:06.385;35100;0;
14/05/2020 10:58:07.393;35100;0;
14/05/2020 10:58:08.401;35100;0;
14/05/2020 10:58:09.407;35100;0;
14/05/2020 10:58:10.412;35100;0;
14/05/2020 10:58:11.420;35100;0;
14/05/2020 10:58:12.422;35100;0;
14/05/2020 10:58:13.428;35100;0;
14/05/2020 10:58:14.435;35160;0;
14/05/2020 10:58:15.440;35140;0;
14/05/2020 10:58:16.443;35100;0;
14/05/2020 10:58:17.444;35100;0;
14/05/2020 10:58:18.450;35100;0;
14/05/2020 10:58:19.458;35100;0;
14/05/2020 10:58:20.464;35100;0;
14/05/2020 10:58:21.465;35100;0;
14/05/2020 10:58:22.472;35100;0;
14/05/2020 10:58:23.475;35100;0;
14/05/2020 10:58:24.477;35100;0;
14/05/2020 10:58:25.481;35100;0;
14/05/2020 10:58:26.487;35100;0;
14/05/2020 10:58:27.489;35100;0;
14/05/2020 10:58:28.496;35100;0;
14/05/2020 10:58:29.498;35100;0;
14/05/2020 10:58:30.504;35100;0;
14/05/2020 10:58:31.510;35100;0;
14/05/2020 10:58:32.515;35100;0;
14/05/2020 10:58:33.519;35100;0;
14/05/2020 10:58:34.525;35100;0;
14/05/2020 10:58:35.527;35100;0;
14/05/2020 10:58:36.528;35100;0;
14/05/2020 10:58:37.530;35100;0;
14/05/2020 10:58:38.536;35100;0;
14/05/2020 10:58:39.542;35100;0;
14/05/2020 10:58:40.549;35100;0;
14/05/2020 10:58:41.553;35100;0;
14/05/2020 10:58:42.556;35100;0;
14/05/2020 10:58:43.562;35100;0;
14/05/2020 10:58:44.564;35100;0;
14/05/2020 10:58:45.567;35100;0;
14/05/2020 10:58:46.572;35100;0;
14/05/2020 10:58:47.580;35100;0;
14/05/2020 10:58:48.586;35100;0;
14/05/2020 10:58:49.593;35100;0;
14/05/2020 10:58:50.600;35100;0;
14/05/2020 10:58:51.606;35100;0;
14/05/2020 10:58:52.612;35100;0;
14/05/2020 10:58:53.618;35100;0;
14/05/2020 10:58:54.626;35100;0;
14/05/2020 10:58:55.627;35100;0;
14/05/2020 10:58:56.635;35100;0;
14/05/2020 10:58:57.639;35100;0;
14/05/2020 10:58:58.642;35100;0;
14/05/2020 10:58:59.649;35100;0;
14/05/2020 10:59:00.655;35100;0;
14/05/2020 10:59:01.662;35100;0;
14/05/2020 10:59:02.668;35100;0;
14/05/2020 10:59:03.675;35100;0;
14/05/2020 10:59:04.680;35100;0;
14/05/2020 10:59:05.683;35100;0;
14/05/2020 10:59:06.685;35100;0;
14/05/2020 10:59:07.690;35100;0;
14/05/2020 10:59:08.698;35100;0;
14/05/2020 10:59:09.704;35100;0;
14/05/2020 10:59:10.710;35100;0;
14/05/2020 10:59:11.713;35100;0;
14/05/2020 10:59:12.718;35100;0;
14/05/2020 10:59:13.723;35100;0;
14/05/2020 10:59:14.725;35100;0;
14/05/2020 10:59:15.728;35100;0;
14/05/2020 10:59:16.735;35100;0;
14/05/2020 10:59:17.737;35100;0;
14/05/2020 10:59:18.738;35100;0;
14/05/2020 10:59:19.740;35100;0;
14/05/2020 10:59:20.745;35100;0;
14/05/2020 10:59:21.748;35100;0;
14/05/2020 10:59:22.754;35100;0;
14/05/2020 10:59:23.759;35100;0;
14/05/2020 10:59:24.760;35100;0;
14/05/2020 10:59:25.763;35100;0;
14/05/2020 10:59:26.769;35100;0;
14/05/2020 10:59:27.776;35100;0;
14/05/2020 10:59:28.778;35100;0;
14/05/2020 10:59:29.785;35100;0;
14/05/2020 10:59:30.787;35100;0;
14/05/2020 10:59:31.792;35100;0;
14/05/2020 10:59:32.797;35100;0;
14/05/2020 10:59:33.800;35100;0;
14/05/2020 10:59:34.805;35120;0;
14/05/2020 10:59:35.808;35120;0;
14/05/2020 10:59:36.816;35120;0;
14/05/2020 10:59:37.817;35100;0;
14/05/2020 10:59:38.824;35100;0;
14/05/2020 10:59:39.829;35100;0;
14/05/2020 10:59:40.831;35100;0;
14/05/2020 10:59:41.838;35100;0;
14/05/2020 10:59:42.842;35100;0;
14/05/2020 10:59:43.844;35100;0;
14/05/2020 10:59:44.845;35100;0;
14/05/2020 10:59:45.853;35100;0;
14/05/2020 10:59:46.860;35100;0;
14/05/2020 10:59:47.863;35100;0;
14/05/2020 10:59:48.869;35100;0;
14/05/2020 10:59:49.874;35100;0;
14/05/2020 10:59:50.880;35100;0;
14/05/2020 10:59:51.883;35100;0;
14/05/2020 10:59:52.889;35100;0;
14/05/2020 10:59:53.891;35100;0;
14/05/2020 10:59:54.896;35100;0;
14/05/2020 10:59:55.900;35100;0;
14/05/2020 10:59:56.906;35100;0;
14/05/2020 10:59:57.911;35100;0;
14/05/2020 10:59:58.927;35100;0;
14/05/2020 10:59:59.929;35100;0;
14/05/2020 11:00:00.933;35100;0;
14/05/2020 11:00:01.938;35100;0;
14/05/2020 11:00:02.943;35100;0;
14/05/2020 11:00:03.947;35100;0;
14/05/2020 11:00:04.949;35100;0;
14/05/2020 11:00:05.954;35100;0;
14/05/2020 11:00:06.961;35100;0;
14/05/2020 11:00:07.963;35100;0;
14/05/2020 11:00:08.964;35100;0;
14/05/2020 11:00:09.971;35100;0;
14/05/2020 11:00:10.987;35100;0;
14/05/2020 11:00:12.003;35100;0;
14/05/2020 11:00:13.012;35100;0;
14/05/2020 11:00:14.018;35100;0;
14/05/2020 11:00:15.021;35100;0;
14/05/2020 11:00:16.025;35100;0;
14/05/2020 11:00:17.033;35100;0;
14/05/2020 11:00:18.034;35100;0;
14/05/2020 11:00:19.040;35100;0;
14/05/2020 11:00:20.047;35100;0;
14/05/2020 11:00:21.054;35100;0;
14/05/2020 11:00:22.056;35100;0;
14/05/2020 11:00:23.061;35100;0;
14/05/2020 11:00:24.064;35100;0;
14/05/2020 11:00:25.068;35100;0;
14/05/2020 11:00:26.071;35100;0;
14/05/2020 11:00:27.078;35100;0;
14/05/2020 11:00:28.084;35100;0;
14/05/2020 11:00:29.092;35100;0;
14/05/2020 11:00:30.098;35100;0;
14/05/2020 11:00:31.104;35100;0;
14/05/2020 11:00:32.111;35120;0;
14/05/2020 11:00:33.111;35120;0;
14/05/2020 11:00:34.114;35120;0;
14/05/2020 11:00:35.120;35120;0;
14/05/2020 11:00:36.136;35120;0;
14/05/2020 11:00:37.139;35120;0;
14/05/2020 11:00:38.139;35120;0;
14/05/2020 11:00:39.146;35120;0;
14/05/2020 11:00:40.153;35100;0;
14/05/2020 11:00:41.161;35100;0;
14/05/2020 11:00:42.167;35100;0;
14/05/2020 11:00:43.173;35120;0;
14/05/2020 11:00:44.180;35120;0;
14/05/2020 11:00:45.181;35120;0;
14/05/2020 11:00:46.187;35120;0;
14/05/2020 11:00:47.195;35120;0;
14/05/2020 11:00:48.202;35120;0;
14/05/2020 11:00:49.208;35120;0;
14/05/2020 11:00:50.215;35120;0;
14/05/2020 11:00:51.219;35120;0;
14/05/2020 11:00:52.219;35120;0;
14/05/2020 11:00:53.236;35120;0;
14/05/2020 11:00:54.240;35120;0;
14/05/2020 11:00:55.241;35100;0;
14/05/2020 11:00:56.249;35100;0;
14/05/2020 11:00:57.256;35120;0;
14/05/2020 11:00:58.262;35120;0;
14/05/2020 11:00:59.263;35120;0;
14/05/2020 11:01:00.270;35120;0;
14/05/2020 11:01:01.277;35120;0;
14/05/2020 11:01:02.283;35100;0;
14/05/2020 11:01:03.289;35100;0;
14/05/2020 11:01:04.296;35100;0;
14/05/2020 11:01:05.302;35100;0;
14/05/2020 11:01:06.305;35100;0;
14/05/2020 11:01:07.312;35100;0;
14/05/2020 11:01:08.318;35100;0;
14/05/2020 11:01:09.319;35100;0;
14/05/2020 11:01:10.326;35100;0;
14/05/2020 11:01:11.331;35100;0;
14/05/2020 11:01:12.333;35100;0;
14/05/2020 11:01:13.336;35100;0;
14/05/2020 11:01:14.340;35100;0;
14/05/2020 11:01:15.343;35100;0;
14/05/2020 11:01:16.350;35100;0;
14/05/2020 11:01:17.353;35100;0;
14/05/2020 11:01:18.355;35100;0;
14/05/2020 11:01:19.358;35100;0;
14/05/2020 11:01:20.361;35100;0;
14/05/2020 11:01:21.363;35100;0;
14/05/2020 11:01:22.368;35100;0;
14/05/2020 11:01:23.371;35100;0;
14/05/2020 11:01:24.377;35100;0;
14/05/2020 11:01:25.393;35100;0;
14/05/2020 11:01:26.400;35100;0;
14/05/2020 11:01:27.406;35100;0;
14/05/2020 11:01:28.408;35100;0;
14/05/2020 11:01:29.409;35100;0;
14/05/2020 11:01:30.416;35100;0;
14/05/2020 11:01:31.420;35100;0;
14/05/2020 11:01:32.422;35100;0;
14/05/2020 11:01:33.424;35100;0;
14/05/2020 11:01:34.427;35100;0;
14/05/2020 11:01:35.433;35100;0;
14/05/2020 11:01:36.439;35100;0;
14/05/2020 11:01:37.446;35100;0;
14/05/2020 11:01:38.453;35100;0;
14/05/2020 11:01:39.461;35100;0;
14/05/2020 11:01:40.467;35100;0;
14/05/2020 11:01:41.473;35100;0;
14/05/2020 11:01:42.475;35100;0;
14/05/2020 11:01:43.479;35100;0;
14/05/2020 11:01:44.483;35100;0;
14/05/2020 11:01:45.499;35100;0;
14/05/2020 11:01:46.502;35100;0;
14/05/2020 11:01:47.507;35100;0;
14/05/2020 11:01:48.523;35100;0;
14/05/2020 11:01:49.538;35100;0;
14/05/2020 11:01:50.543;35100;0;
14/05/2020 11:01:51.545;35100;0;
14/05/2020 11:01:52.551;35100;0;
14/05/2020 11:01:53.558;35100;0;
14/05/2020 11:01:54.565;35100;0;
14/05/2020 11:01:55.570;35100;0;
14/05/2020 11:01:56.579;35100;0;
14/05/2020 11:01:57.585;35100;0;
14/05/2020 11:01:58.588;35100;0;
14/05/2020 11:01:59.593;35100;0;
14/05/2020 11:02:00.600;35100;0;
14/05/2020 11:02:01.606;35100;0;
14/05/2020 11:02:02.613;35100;0;
14/05/2020 11:02:03.618;35100;0;
14/05/2020 11:02:04.625;35100;0;
14/05/2020 11:02:05.627;35100;0;
14/05/2020 11:02:06.628;35100;0;
14/05/2020 11:02:07.634;35100;0;
14/05/2020 11:02:08.636;35100;0;
14/05/2020 11:02:09.637;35100;0;
14/05/2020 11:02:10.644;35100;0;
14/05/2020 11:02:11.651;35100;0;
14/05/2020 11:02:12.652;35100;0;
14/05/2020 11:02:13.659;35100;0;
14/05/2020 11:02:14.665;35100;0;
14/05/2020 11:02:15.666;35100;0;
14/05/2020 11:02:16.672;35100;0;
14/05/2020 11:02:17.675;35100;0;
14/05/2020 11:02:18.681;35100;0;
14/05/2020 11:02:19.686;35100;0;
14/05/2020 11:02:20.701;35100;0;
14/05/2020 11:02:21.706;35100;0;
14/05/2020 11:02:22.711;35100;0;
14/05/2020 11:02:23.714;35100;0;
14/05/2020 11:02:24.722;35100;0;
14/05/2020 11:02:25.728;35100;0;
14/05/2020 11:02:26.735;35100;0;
14/05/2020 11:02:27.740;35120;0;
14/05/2020 11:02:28.747;35120;0;
14/05/2020 11:02:29.754;35120;0;
14/05/2020 11:02:30.759;35120;0;
14/05/2020 11:02:31.762;35120;0;
14/05/2020 11:02:32.769;35120;0;
14/05/2020 11:02:33.775;35120;0;
14/05/2020 11:02:34.782;35100;0;
14/05/2020 11:02:35.788;35100;0;
14/05/2020 11:02:36.789;35100;0;
14/05/2020 11:02:37.792;35100;0;
14/05/2020 11:02:38.795;35100;0;
14/05/2020 11:02:39.800;35220;0;
14/05/2020 11:02:40.806;35220;0;
14/05/2020 11:02:41.810;35120;0;
14/05/2020 11:02:42.812;35220;0;
14/05/2020 11:02:43.821;35260;0;
14/05/2020 11:02:44.826;35260;0;
14/05/2020 11:02:45.828;35240;0;
14/05/2020 11:02:46.835;35260;0;
14/05/2020 11:02:47.840;35220;0;
14/05/2020 11:02:48.844;35220;0;
14/05/2020 11:02:49.849;35220;0;
14/05/2020 11:02:50.852;35220;0;
14/05/2020 11:02:51.857;35220;0;
14/05/2020 11:02:52.860;35220;0;
14/05/2020 11:02:53.864;35220;0;
14/05/2020 11:02:54.872;35220;0;
14/05/2020 11:02:55.880;35240;0;
